,text,label
2983,বালের নাটক বানাইছোছ আমার???,0
2984,"দেত শালার বালের নাটক, এটা কোন কারেক টার  হলো নায়িকাদের?",0
2985,ফালতু একটা নাটক।।ছি...,0
2986,আমার শাওয়ার নাটক! শাওয়ার স্ক্রিপ্ট! শাওয়ার পরিচালক,0
2987,"এই মাগির পোলারা নাটকের সাউন্ড কই মিউজিক দিয়ে রাখছস কারো কথা বার্তা নাই,  খানকির পোলারা তোদের মিডিয়াতে কাজ করতে কে বলেছে যা শালারা গুরু চড়াতে ।",0
2988,ভাই আল্লাহর দোহাই লাগে এরকম নাটক আর বানাস না।,0
2989,"বালের নাটক,টাইম টাই মাটি হইলো",0
2990,সেরা ফালতু নাটক ১টা,0
2991,এটা কোনো নাটক হলো শালার ডিরেক্টর সমাজটা নষ্ট করার পায়তারা,0
2992,"এসব নাটক সত্যিই ফালতু,,সেইম ক্লাস কখন ও gf / bf হতে পারে না,,সেটা,ক্ষনিকের জন্য ভাল হলেও ভবিষ্যৎ এ ভাল হবে না,,,ফালতু যত্তসব,,,ভাল কিছু উপহার দেন যেগুলো শিক্ষনীয়",0
2993,নায়িকা এত পাকনা কেন,0
2994,"ভোদাইচোদা অভিনয়।  বো.. বো..বো বোকা.... চো চো চো  চোদা  ..দা দা, দা  পরিচালক",0
2995,খানকির পোলারা আমার এমবি পেরত দে,0
2996,Baler natock --- ডিরেক্টর মনে হয় গাঁজা  খেয়ে  নাটক বানাইচে,0
2997,পালতু একটা নাটক,0
2998,"এইটা কোন নাটক হলো নাকি????? এর থেকে ভালো হতো, যদি জগাখিচুড়ি রেসিপি দেখাতেন।",0
2999,এই নাটকটা জে লিখছে ও গাজা খাইয়া লিখছে,0
3000,এটা কোন নাটক হল পুরো একটা ফালতু নাটক,0
3001,নাটকটা য়ে লেখেছে আমি য়দি পাইতাম তারে জুতা পিটা করতাম।,0
3002,পরিচালক রে আমি পাইলে জুতা দিয়ে বাইরাইয়া দাঁত পালাই দিতাম শালা হিজরা,0
3003,বাল বানায়ছো,0
3004,"মেয়ে দুই টার অভিনয় বাজারের মা""""""""""""গির মতো",0
3005,জিনদা লাশ দুইটারে দিয়ে নাটক বানাইছে দুর বাল  এটা তো হিজরাদের নাটক,0
3006,এইটা নাটক!!!  🤬🤬🤬,0
3007,কি যুগ আইলো রে??🤡,0
3008,এটা ভাঁড়ামি ছাড়া আর কিছুই না।।,0
3009,তোর চৌদ্দ গুষ্টি ভালবাসবে,0
3010,বালের নাইকা,0
3011,পরিচালক বড় ছাগল,0
3012,চেলে দুইটা ছাগল,0
3013,"কপালে ভালোবাসা নাই, জিবনটা পুরাই  একলা।",0
3014,"বাংলার কদর নাই রে তাইতো বলে বাঙালি ঘুঘু ইংলিশে মুহুর, বাংলা নাটকে ইংরেজি নাম আসবে কেনো।",0
3015,এটা কোন নাটক হলো ?? গাধার বাচ্চারা এমবি ফেরত দে,0
3016,এটা কোন নাটক হলো নাকি!,0
3017,মজা পেলাম না,0
3018,মীর সাব্বিরের অভিনয় আমার চমৎকার লাগে। কিন্তু এই নাটকে উনি ওনার চরিত্রটা পুরোটা ঠিক ফুটিয়ে তুলতে পারেননি।,0
3019,পুরাটা দেখলাম ফালতু,0
3020,"পুরাই ফালতু,",0
3021,"ভাবনা মাগিটা একটু শুকিয়ে গেছে বিষয়টা কি বুজলাম না,মনে হয় শট খায় নায় কয়েকদিন।",0
3022,এটা কি কোনো নাটক হইল?,0
3023,অবশেষে ভন্ডামীর জয়??,0
3024,ফালতু সময় নষ্ট,0
3025,ফালতু নাটক একটা,0
3026,নাটকের নাম খুঁজে পায় না।।্হাহা,0
3027,মীর ভাই অভিনয় মনে হয় ভূলে গেছে।,0
3028,মীর সাব্বির আহমেদ ফালতু অভিনয় করেছেন।,0
3029,পুরাটা দেখলাম ফালতু,0
3030, এটা নাটক না নাটকের চুদা,0
3031,নাটক টা পরিচালক ঠিক করেনি এখানে কম বয়সে মেয়ের সাথে বেশি বয়সের ছেলেকে বিয়ে  দেখানু হয়েছে,0
3032, আমার অপূর্বর নাটক ভালো লাগে না,0
3033, ভাই আপনাদের মত আদর্শ অভিনয়কারী গাজা মানে সিগারেট খেয়ে অভিনয় করতে হয়???,0
3034, ঢং টা একটু বেশি হয়ে গেল।,0
3035, আধিক্যেতায় ভরা একটি নাটক।,0
3036, অভার এক্টিং লাগছে,0
3037," যেই লাউ সেই কদু,,, ঘুরে ফিরে একই কাহিনী,,,আর একটু ডিফারেন্ট কিছু চাই,,, ধন্যবাদ",0
3038, একটু বেসি ই ন্যাকামো।,0
3039, যদি সত্যি বলি এটা একটা গাঁজাখুরি গল্প।,0
3040,এটা কিছু হইল,0
3041,এটা কোন নাটক হলো,0
3042,টাইম নষ্ট,0
3043,"নাটক্টার শেষ কোথায় তা আর দেখতে পারলামনা,",0
3044,"দুঃখ পেলাম এমন নাটক দেখে,,,,,",0
3045,নাটকের নামের সাথে নাটকের গল্পের কোনো মিল পেলাম না।।পার্সোনাল রেটিং- ২/১০ ওয়েস্ট অফ টাইম!,0
3046,কিছুই বুঝলামনা,0
3047,এটাকি নাটক না কি পরিচালক না গাধা যে নাটকে কোন অধ্যায় না,0
3048,আগা মাথা নাই,0
3049,পরিচালক ফাউল,0
3050,নাটকের নামের সাথে নাটকের কোনো ধরনের মিলতো নেইয়ি আবার ফিনিশিংও হয়নি,0
3051,হেডার নাটক,0
3052,বসের নাটক দেখার আগ্রহ হারিয়ে গেল।,0
3053,নাটকের আগা মাথা কিছুইবুঝি নাই,0
3054,পাল্তু নাটোক,0
3055,নাটুকের তো কিছুই বুঝলাম না,0
3056,আগা আছে বাট মাথা খুজে পাইলাম না,0
3057,আমার বালের নাটক,0
3058,এটা কি নাটক নাকি  সয়তানি বালের নাটক কোনো আগা মাথা নাই।,0
3059,পুরো নাটক টা দেখব ভাবছিলাম।কিন্তু কমেন্ট গুলো দেখে আর দেখার ইচ্চে হলো না,0
3060,ফাউল নাটক,0
3061,মিথিলার পেটে বাচ্চা আছে মনে হয়।,0
3062,নাটকটা দেখে মনে হচ্ছে পরিচালকের ওইটাই একটা ইট বেঁধেদি,0
3063,জুটি ভালো পরিচালকের লেখা ভালো ছিলো না,0
3064,কচুর নাটক,0
3065,পরিচালক গাজা খোর,0
3066,চুদা চুদির গল্প।,0
3067,বালের নাটক করছে।,0
3068,পাদার নাটক,0
3069,কারন আমার সময়টা নস্ট করার জন্য,0
3070,পরিচালকের মারে চুদি,0
3071,বালের নাটক,0
3072,কিছু বুঝলাম না নাটকের মধ্যে,0
3073,আগা মাথা কিছু নাই। Dislike,0
3074,বালের নাটক....আগা মাথা কিছু নাই।time loss,0
3075,চটি গল্প,0
3076,ভাজে নাটক,0
3077,ছি ছি ছি অশালীন পোশাক তিশার।।,0
3078,নষ্টামির জায়গা পায়না। টাকার জন্য সব পারে।,0
3079,ছি নিশো ভাই।,0
3080,ইডিটের মায়েরে বাপ কইরা দিছে।,0
3081,ফালতু চুদা একটা নাটক,0
3082,খাটি বাল,0
3083,ছি ছি আফরান নিশো ভাই এরকম নাটক আপনার থেকে আশা করিনাই পারলে নিজেকে শুদরে নিবেন,0
3084,বালের নাটক।বালের কাহিনী।এজন্যই দেখিনা।ভুল করে দেখে ফেলছি।মাফ চাই,0
3085,নিশো ভাইয়ের নাটক যেন এমন অশ্লীল হবে ভাবতে পারি নাই। ভাই  নাটক গুলো পরিবেশ বান্দব করেন।,0
3086,শুধু মাত্র প্রশাকের কারণে পরিচালকদের গালিগালাজ করতে ইচ্ছা করছে,0
3087,তিশা খাণগীর জন্য নাটকে মন বসেনা,0
3088,পতিতা মহিলাদের মতন পোশাক কেন,0
3089,বালের নাটক বানানি শুরু করসো।,0
3090,বালের মতো হয়েছে নাটক টা,0
3091,"এই শালি যে কত খারাফ সেটা আরো আগে থেকে জানি,,হাবিব ভাই কেনো এই  শালি কে ছাড়ছে সেটা সবাই জানে,,",0
3092,"বালের নাটক, হালা গানজ্জা খুরি পরিচালক, এই নাটক থেকে কি শিখার আচে আমাদের, বালের অভিনয় করচে,রেন্ডি বাজরা,,,",0
3093,দেশদ্রোহী প্রিয়া সাহার কে আমরা মন থেকে ঘৃণা করি,0
3094,শাউয়ার নাটক বানাইছে,0
3095,"সালারা বালের নাটক করছে বুজাইতে চাইছে যারা বিদেশে লেখাপডা করে তারা অনেক মেযের সাথে  শরিরিক সম্পর্ক করে । চুদির ভাই পরিচালক তুই বিদেশের lifestyle কি না জেনে আনতাজি ঢিল ছুরছস , অস্লীল নাটক বানিযে দেশীও ছেলেদের নষ্ট করতে শিক্ষা দিচ্ছিস",0
3096,"ব্লাইঞ্চোদ খানকির ছেলে। এতো অ্যাড চুদাও কে,,,",0
3097,পরিচালকের মায়েরে বাপ,0
3098,কুত্তার বাচ্ছা পরিচালক।।।এটা কোন দরনের নাটক বানাইছিস।,0
3099,অশ্লীল নাটক,0
3100,নাটকের ভিতরে এড।এরপর ইউটিওবের এড।আপনাদের সোদনে ত দারাতেই পারতেছি না,0
3101,অশ্লীল কথা ও অঙ্গভঙ্গি না করলে আরও ভাল লাগত,0
3102,বাল পালানির একটা নাটক এরকম নাটক আশাকরি না নিশু ভাইয়ের থেকে,0
3103,মাদারচোদ গো এড এর লাইগা ইউটিউবে ও শান্তি নাই।। চুদানির পোলারা,0
3104,চোদার নাটক,0
3105,দূর ছাই ফালতু,0
3106,ইউটিউব এখন আর ইউটিউব নাই বর্তমানে ইউটিউব এ্যাডটিউব হয়ে গেছে।,0
3107,আফ্রান নিশ কে আরও সচেতন হওয়া উচিত ছিল!  এই মাগি টা কই থাইকা আইল?,0
3108,বাংলা নাটক দেখা ছেড়ে দেবো খুব শীঘ্রইই। এসব অশ্লীলতা বাংলা নাটকে মানায় না।,0
3109,বেয়াদব তানজিন তিশা।।।আমিও কিন্তু তোমার একজন বত্ত।।কিন্তু তোমার পোশাকের জন্য তোমার জনপ্রিয়তা নষ্ট করছো,0
3110,"বান্নাহ ভাইয়ের থেকে এই সব নাটক আশা করা যায় না। নিশো আর তিশা এরকম নাটক করবে সেটাও ভাবা যায় না। যাই হোক, এভাবে চললে খুব তাড়াতাড়ি তোমাদের মার্কেট ডাউন হতে যাচ্ছে। এটা বাংলাদেশ। এগুলো মাথায় রাখা উচিত।",0
3111,"নিশো আর তানজিন তিশার নাটকগুলো তো দেখছি একই রকম হচ্ছে ।  একই টাইপের কাহিনী ।  প্রথমে প্রেম, তারপর ব্রেক আপ, তারপর আবার মিলন ।  এক জিনিস আর কত নাটকে ইউজ করবে?",0
3112,ভাই এখানে অশ্লীলতা সোদাবেন্না 🤠,0
3113,ভাই এখানে অশ্লীলতা চোদাবেন না,0
3114,"অশ্লীল  একটা নাটক,,",0
3115,নাটকটা বিজ্ঞাপন দিয়াই চুদ্দা দিছে,0
3116,পিচকি একটা মাইয়া বুড়া বেটারে তুই তুকারী করে। কেমন লাগে!  এই নাট্যকারের মাথায় কি? গু নাকি?,0
3117,এতো বড় মাপের অভিনেতা অভিনেত্রীর  কাছ থেকে এরোকম বাজে এবং অশ্রীল নাটক আশা  করিনি,0
3118,আবাল মার্কা বালের নাটক করছে,0
3119,শালার পো কি করবি এইভাবে টিপে টপে কি দেখাছ কি বুঝাইতে চাছ।,0
3120,নাটকটি দেখে দেখে এর সাথে কমেন্ট পড়তে পড়তে অনেক দূর চলে গিয়েছিলাম।।  নিশো ভাই আপনার ফ্যান রা যা কমেন্ট করতেছে এই টা কোন দিন কোনো মানুষ আশা করে নি আমি ও করিনি।।। তাই সাবধান ভাই এই রকম অশ্লীল কাপড় আর ভাষা থেকে দূরে থাকুন আমরা আপনার পাশে আছি সব সময় শুভ কামনা।।।,0
3121,তানজিন তিশাকে কুকুরের মত লাগের,0
3122,নিশো ভাই নাটকটার স্কপ্ট টা ভালনা,0
3123,আজকের পর থেকে আর নিশোর নাটক দেখবো না। নিশোর অভিনয় দিন দিন অশ্লীলতা  দিকে যাচ্ছে।এই নাটকের শুরুর দিকে নিশোর হাতের অভিনয় ছিলো খুব বাজে। আর তানজিন তিশাকে বলছি জনপ্রিয় হওয়ার জন্য নিজের বুকের ওরনা সড়ানো লাগে না। অভিনয়  দিয়ে মানুষের মন জয় করতে হয়া,0
3124,নিশো ভাইকে বলবো এমন অশ্লীল নাটক না করতে।,0
3125,১০ মিনিটের নাটকে ১০ বার বিজ্ঞাপন,0
3126,"অশ্লীলতা ছাড়া কিছু নাই,,,নিশোর কাছে এটা আশা করিনাই",0
3127,শালীনতার সীমা লঙ্ঘন করা উচিত নয়।,0
3128,ফালতু একটা নাটক পুরো সময়টা নস্ট করলাম,0
3129,নিশু কে সবাই অনেক ভালোবাসে এই গুলা করলে তো কেউ পছন্দ করবে না ফালতু,0
3130,বালের নাটক,0
3131,হাবিব খেয়ে ছেড়ে দিছে তিশা কে শালি বিয়াতির সাথে গেছে আকাম করতে,0
3132,বালের নাটক,0
3133,গার্লফ্রেন্ডকে ল্যাং মেরে আটকানোটা পছন্দ হইছে,0
3134,ভালো লাগলো না,0
3135,এই নাটক এর অধিকাংশ শব্দের ই ডাবল মিনিংবুজানো হয়েছে যা অশ্লীলতা কে ফুটিয়ে তুলেছেভাই  বেহায়াপনা নাটক এ ডুকাইয়েন নাহঅার Shame on U Afran Nishuতোমার কাছ থিকা এই ধরনের নাটক অাশা করি নাই,0
3136,ইহা একটি শাওয়ার নাটক। এই শাওয়া বান্নাদের দ্বারাই তৈরি হয়। একেবারে ব্লু ফিল্ম বানায় ফেললেই হইতো। এরকম সুড়সুড়ি দেয়ার কোন মানেই নাই।,0
3137,নিশো স্যার আপনি আমাদের লিজেন্ডস দয়া করে এইরকম অশ্লীল নাটকে অভিনয় করবেননা,0
3138,"আফরান মাগির পোলার বাজে নাটক এর কাজ নেয় মাগি চুদনের জন্য,, খানকির পোলা তিশা রে প্রতি নাটকে চুদে।",0
3139,"খানকির পোলারা নাটকেও লিপ কিস চুদাস,, বান্না তুর মারে আর তুর বইনেরে চুদি বেশ্যামাগির পোলা।",0
3140,সারা নাটকে তানজিন তিসা শুধু পুটকিই দেখাইলো,0
3141,নিশো ভাই এ নাটকটির মতই ইদানিং কিছু ফালতু ডিরেক্টরদের আজাইরা নাটকে অভিনয় করছেন। এভাবে চলতে থাকলে তিনি টিকে থাকতে পারবেন না। এবং মাবরুর রশিদ বান্নাহ্ অনেক ভালো একজন ডিরেক্টর। তার কাছ থেকে এমন নাটক আশা করিনি এবং করিও না।,0
3142,আফরান ভাই তোর নাটক ভাল লাগে।বাট ইদানিং যা শুরু করছিস তাতে আর নাটক দেখা হল না তোর,0
3143,নির্বোধ কিছু মানুষ অশ্লীলতা কে স্মার্টনেস মনে করে।,0
3144,অশ্লীলতার প্রয়োজন নেই বাংলাদেশি নাটকে,0
3145,হাবিবের সাথে চুদাচুদি ভিডিও টা দেখতে চান কে কে।লাইক প্লিজ,0
3146,বালের নাটক,0
3147,নিশো ভাই আর তিসা আপু কোনো অশ্লিলতা নেই তোমরা চালিয়ে জাও Love u,0
3148,"কি শিখবো এসব নাটক দেখে? নোংরামি মাএ শুধু বেড়েই যাচ্ছে!  ড্রেস ব্যবহার  মিলামিশা  প্রেম করা বা চেকা খাওয়া  ইত্যাদি আজকের কতো পরিবার কে যে কাঁদায়। আজকের  এই সমাজের আবেগি ছেলে মেয়েদের ক্ষতির জন্য এসব নাটক গুলোকে দায়ি করা দরকার। নিশো এবং অপূর্ব ভাই আপনারা ফেমাস, তাই বলে এতো নোংরা স্ক্রিপ্টে কাজ করবেন??? নাকি ভেবে নিবো আপনারাও এমন।কুলাঙ্গার দশক আমরা,  আজ খারাফ কে খারাফ বলতেও ভুলে গেছে!",0
3149,বাল মার্কা নাটক।১ টা খারাপ নাটকের জন্য হাজার টা ভাল নাটককে হার মানাই,0
3150,নাটকটির মধ্যে শালিনতার অভাব fill কোরতেছি,0
3151,"এড এর চোদনে বাচিনা,,,",0
3152,ভালো লাগেনি,0
3153,তানজিনারে খেয়ে দিছে বহু জন,0
3154,"ফালতু একটা নাটক,,,তার সাথে আবার এ্যাড যুক্ত করে বিরক্তিককর কের ফেলছে,,,,,ধূর",0
3155,টিশারে শয়তানের মত লাগে,0
3156,যত্তসব নোংরামি,0
3157,নষ্টামি একটু বেশি এ হয়ে গেল না?বান্নাহ?,0
3158,"তানজিন কি গায় দেয় এইসব?মিডিয়া দেখে,নাকি নায়িকা দেখে গায় দেয়।এইসব নোংরামী  ভরা ড্রেস আপ,দেখিয়ে চলা বডি দেখে হাতে তালি দেয়া ছাড়া আর কি করার আছে?আমরা দর্শকরা চোখ দিয়ে দেখি এবং চোখ গুলো যায়গা মতই পড়ে।আমার মত নিখুঁত চোখগুলো আরো বেশি পড়ে।এটা ভালো নাটকের মান রাখে কি বা এগুলোও কি নাটকের প্রয়োজনে?জাস্ট সেম।",0
3159,"অশ্লীলতায় ভরপুর,,,,তিশা,নিশু থেকে ডিজার্ভ করিনি",0
3160,পফালতু নাটক একটা শালা বাইনচোদ।,0
3161,হাউয়ার নাটক,0
3162,"বাংলাদেশী নাটকে দিন দিন অশ্লীলতা বৃদ্বি পাচ্ছে অথচ নাটক মানেই ছিল শিক্ষনীয় পরিবারের সবাইকে নিয়ে এক সাথে দেখার মত পরিবেশ,,বর্তমানে নাইকাদের ড্রেসআপের যা অবস্থা  অবশ্য এরা দেহ   বিক্রি করেই মিডিয়াতে আসে",0
3163,ফালতু নাটকের সর্বোৎকৃষ্ট উদাহরণ।।।ফালতু,0
3164,ফালতু নায়ক,0
3165,এত বেশি এ্যাড,0
3166,বাজে অশ্লীল একটা নাটক।ছি ছি ছি,0
3167,নাটকে  দেখে কোন মজা পাই নাই ।,0
3168,ফালতু নাটক দেত সময় নষ্ট,0
3169,"পালতু নাটক, নষ্ট অঙ্গবঙ্গি, ছিঃ বাংলা নাটক গুলা নষ্ট হয়ে যাচ্চে",0
3170,"নাটক আর নাটক নাই, ,,,,হয়ে আশ্লিলে ভরা",0
3171,অশ্লিল নাটক,0
3172,মাধার চুদেরা নাটকের মাজে এড যোগ করে,0
3173,অশ্লীল অঙ্গভঙ্গি ও ডায়লগ বাদ দিলে নাটকটা ভাল ছিল।,0
3174,আরফান নিশোর এমন। কাজ আশা করিনি,0
3175,দুইটাই হারামজাদা,0
3176,"তানজিন তিশা, অভিনয়টা ওর সাথে যায় না",0
3177,"খানকিমাগি, শুয়োর এর বাচ্চা,মাগি,মাগি",0
3178,দেখতে গিয়েই থমকে গেলাম অশ্লীলতা দেখে এমন নাটক হলে নাটক দেখাই বর্জন করবো,0
3179,চরম ফালতু হয়েছে নাটকটা।,0
3180,নিশো ভাইয়ের নাটক তাই না দেখেই লাইক ঠুকে দিয়েছিলাম বাট দেখার পর আনলাইক দিতে বাধ্য হলাম,0
3181,"একই কনসেপ্ট,  একই কাস্টিং, একই কাহিনী,  আর কত রে ভাই?? নতুন কিছু না পারলে অফ যাও না।",0
3182,অশ্লীলতা ছাড়িয়ে গেছে,0
3183,"নিশোর নাটক গুলো পরিবারের সদস্যদের সাথে দেখা যেত, তবে সেই অবস্থা বেশি দিন থাকবে না মনে হচ্ছে।",0
3184,ফাউল নাটক,0
3185,"মিঃ নিশো আপনার একি রকমের নাটক আর মজা লাগেনা ভাই,। তিশার অভিনয় ওয়াক থু",0
3186,বস্তাপঁচা অভিনয় না করলে কি হয়না???,0
3187,আরফান নিশু ভাইয়ার নাটক দেখতে ভালো লাগত।কিন্তু তিনি ক্রমান্বয়ে অশ্লীলতায় নিজেকে হারিয়ে ফেলছেন।,0
3188,এখানেও তো দেখছি বিজ্ঞাপনের প্যারা!!!!,0
3189,"কেউ,তানজিন তিশার পায়ের দিক খেয়াল করছেন,ওয়াক,,বস্তি,ডাস্টবিন।",0
3190,"তানজিন তিশা কাইল্লা ভুত/পেত্নী,আবর্জনা।বালডারে এমন লাগে কেন।",0
3191,ফালতু একটা নাটক। এই পরিচালকের কাছ থেকে বস্তা নাটক আশা করি নাই।,0
3192,ইউটিউব এ ও আর নাটক দেখা যাবেনা এ্যাড এর জন্য।,0
3193,সব নাটকের একই থিমভাল্লাগেনা আর।,0
3194,গাজাখুরি পরিচালক মুর্খ কোথাকার নামের সাথে কোন মিল নাই এই সব মুর্খ লোক পারিচালক হলে যা হয় তোর মুখে পচা ডিম মারি।,0
3195,ভালো লাগেনি,0
3196,রাইটার আর ডিরেক্টর সমানে ছা গ ল!,0
3197,কি আর দেখব শুরুতেই তো নোংরামী !,0
3198,ফালতু নাটকের সর্বোৎকৃষ্ট উদাহরণ।।।ফালতু,0
3199,একটু বেসিই বারাবারি হয়ে গেছে।,0
3200,চলচিত্র ইন্ড্রাস্টিটা তো শেষ করলো ইন্ডিয়াকে কপি করে অশ্লীলতায় ভরা ছবি বানিয়ে।এখন নাটকে ও অশ্লীলতায় ভরা।ননসেন্স,0
3201,এই শুয়োরের বাচ্ছারা সিনেমা নাটকের নিচে নবীজীর নাম ব্যবহ্ার করে ক্যান,0
3202,অস্তির নাটক!,0
3203,"বা""লের নাটক",0
3204,নিশো ভাই ধুমপান করবেন না অনুরোধ রইল। অসুস্থ হয়ে পড়লে আপনার ক্যারিয়ার ও খ্যাতির ক্ষতি হয়ে যাবে।,0
3205,"বাংলা নাটকে কি এসব অশ্লীলতা,   ছিঃ",0
3206,বাঙালি তার ভাষার সৌন্দর্য্য হারিয়ে ফেলছে আর সেগুলোকে আরো বিকৃত করছে কিছু নাটক ও সিনেমা,0
3207,নাটকের কালার এতো কাইশ্যা ক্যা?,0
3208,"তানজিম তিতায়,,একদম তিতা হয়ে গেলাম রে ভাই,,,!এই বাল টারে সব নাটকে ই নেয়া লাগে,,",0
3209,এভাবেই অশ্লিলতার ফাঁদে পরে মানুষের অন্তর থেকে হারিয়ে যাবে প্রিয় আফরান নিশো।,0
3210,কি শাউয়ার নাটক করে বাল,0
3211,ওকে তো অনেক ভালো জানতাম। এখন দেখি নোংরামির সব মাত্রা ছাড়িয়ে গেছে।,0
3212,"ফকিন্নিচোদারা ভাত পাসনা ২মিনিটে ৪ বার এ্যাডিলি, নাটক দেখলাম ১০ সেকেন্ড",0
3213,"চি্ চি্ এত নিছু মেয়ে,ফেমাস হওয়ার জন্য আর কত দিবি।এখনই চেহারায় কালো দুয়া মারছে,আর কিছু দিন অপেক্ষা করি তোর শেষটা দেখার।এখনই বর্জন করা দরকার এই থ্রাডক্লাস দের।",0
3214,নাটকের মধ্যে অশ্লীলতা চাই না,0
3215,এতো এ্যাড আর চুদলাম না। বিরক্তিকর,0
3216,নাটকগুলি আর ভালো লাগে না_কোনো রস নাই আগে ভালো লাগতো_,0
3217,ইয়াক থুঃ আমার ৪০ মিনিট নষ্ট।,0
3218,নাটকে অশ্লীলতা একটু কমান প্লিজ।পরিবারের সাথে বসে নাটক দেখতে চাই।,0
3219,চ্যাটের এক নায়কা নিয়াই সব নাটক,0
3220,"বালের নাটক,,, দুনিয়ার খারাপ কথা,, আর ইঙ্গিত করে,, খারাপ ইঙ্গিত গুলো বাদ দেন,,, বিড়ি খোড়",0
3221,লুইচ্চামির  মার্তা বেরেই যাচ্ছে,0
3222,নিশোর থেকে এটা আশা করি নি কখনো,0
3223,কোন বালের নাটক তাল নাই মিল নাই প্রন মুভির মত লাগল নিসু একটা মাইয়ার লগে আকাম করল তিসার লগে ও আকাম করছে তিসা সিকার করলো কথা টা হাহহাহহাহহাহহহ,0
3224,"নিশো ভাই,এই ধরনের নাটক করলে বেশি দিন টিকবেন না।টাকাই সব না। নিজের ব্যক্তিত্ব টাকার কাছে বিলিয়ে দিবেন না।",0
3225,প্রিতিবির সব থেকে ফালতু নাটক,0
3226,দ্যাটস নট গুড!অশ্লীলতায় ভরপুর!!,0
3227,এটা কি কোন নাটক ছিলোছি,0
3228,নাটক দেখি নাকি পর্ন দেখি বুজতেছি না,0
3229,ভাই এই ভাবে চলতে থাকলে আপনার জনপ্রিয়তা হারাই ফেলবেন এসব ঠিকনা,0
3230,বাল এর তিশাকে সব নাটক এ কেনো নেয়,0
3231,বাল মার্কা নাটক,0
3232,নাটকের মাঝে এড দেয় কেন বাল,0
3233,ভালো লাগে নাই এই নাটকটা,0
3234,"B grade নাটক শেষ পর্যন্ত দেখতে হলো।  সিনেমা industry তো শেষ,, pls নাটকে না",0
3235,তিসা আপু জিন্স পেন্ট পইরো না পিলিজ তোমাকে মাগির মত লালে পতিতা মনে হয় নিশি কন্যা মনে হয় দেখতে কি বিচরি লাগে পাচার ডক নাই আর এতো পণ্ডিতা কেন তুমি একটু মেয়েলি বাপ রাইখো বেশী বুজো কেন পন্ডিত হলে হবে না মেহেজাবিন কে পলো করো,0
3236,শুয়োরের বাচ্চার নাটকে মাত্রাতিরিক্ত অশ্লীলতা!,0
3237,বার বার নাটকের মাঝে এড দিলে ভাইয়া কোমন লাগে,0
3238,পরিচালকের কাছে আমার একটা প্রশ্ন এই নাটকটা পরিবারের সবাই কে নিয়ে দেখার মতো হইছে। নিশোর কথা বার্তা তানজিন তিশা যেসব ড্রেস পরছে  এটা বাংলাদেশের সংস্কৃতির সাথে একটুও মানাইলো না তাই এই সব ধরনের নাটক পরিবার কে নিয়ে দেখাও যায় না।,0
3239,মাদারিরা নাটকের মধ্যে ও এড দেয়,0
3240,সব নাটকে ঘুরেফিরে একই গল্প,0
3241,বান্না মাদারচোদ বালের নাটক বানায়। নিশোর উচিত বান্নার নাটক এভয়েড করা।,0
3242,ভাই আমাদের নাটকের ভাসার যে ঐতিহ্য  ছিল তা  জেন দিনে দিনে হারিয়ে যাচ্ছে আমরা এ সব নাটক থেকে  কি ধরনের   ভাষা শিকছিআমার মনে হচ্ছে আমাদের আরো  একটু সচেতন হয়া উচিৎ,0
3243,এরকম ভাষা কেন নাটকের? স্কুলের ছেলে মেয়েরাও দেখে। কি একটা অবস্থা।,0
3244,বালের কাহিনী বালের নাটক,0
3245,এক বালের নাটক দেখতে গিয়ে ১০ মিনিটে অলরেডি ৪ বার আ্যাডভারটাইজ দিয়ে ফেলছে,0
3246,ভাল লাগলো না আর কিছু ল্যাংগুয়েজ কিছু ভংগিমা  ইউজ না করলেই ভাল হত।,0
3247,ভালো লাগলো না নাটক টা,0
3248,হালার দেখে পুরাই মাথাই নস্ট,0
3249,বালের নাটক সব নাটক এ এক কাহিনি,0
3250,সমাজটাকে শেষ করে দিল এই সব নাটক।,0
3251,অশ্লীল নাটক,0
3252,"নাটক নির্মাতাদের অনুরোধ করব,, এমন নাটক বানাবেন যা ফ্যামিলি নিয়ে দেখতে পারি।।সামাজিকতা রক্ষা করা সবার দায়িত্ব।।অশ্লীলতা কখনও বাঙ্গালীর সাংস্কৃতির প্রকাশ হতে পারে না।।",0
3253,"বাল বানায়ছে,,,  একটা",0
3254,ওই শালা টাকা খরচ করে এমবি কিনে এড দেখবো? শালা,0
3255,"বাংলা ছিনেমার মতো একইরকম  স্ক্রিপ্ট  দিয়ে আর কতো নাটক বানাবেন?  নতুন কিছু করেন, করতে না পারলে নাটক বানানো বাদ দেন।",0
3256,বাংলা নাটকের গুয়া মারা সারা এ্যাড দেখতে দেখতে ডেটা শেষ,0
3257,বালের নাটকবালের নাটকবালের নাটকবালের নাটকবালের নাটকবালের নাটকবালের নাটকবালের নাটকবালের নাটক,0
3258,নাটক দেখে নিশুর নাটক দেখা অফ করলামbye forever নিশু গাজা খোর,0
3259,কি অশ্লীল ভংগী আর ভাষার ব্যাবহার,0
3260,শাউয়ার নাটক।,0
3261,এই নাটকটা তেমন ভালো লাগেনাইঅপ্রয়োজনীয় কথা বার্তা এবং যৌনতা সংক্রান্ত ব্যাপার আছে।,0
3262,ফাউল নাটক !,0
